Material,Dia,pp,TEMP,adm,Dem,qts
61396.0,2019-04-17,5.2,13.1,172.0,84.0,4.0
61420.0,2019-04-17,5.2,13.1,172.0,84.0,4.0
61432.0,2019-04-17,5.2,13.1,172.0,84.0,4.0
61435.0,2019-04-17,5.2,13.1,172.0,84.0,4.0
61438.0,2019-04-17,5.2,13.1,172.0,84.0,4.0
61447.0,2019-04-17,5.2,13.1,172.0,84.0,4.0
61513.0,2019-04-17,5.2,13.1,172.0,84.0,4.0
61388.0,2019-04-17,5.2,13.1,172.0,84.0,5.0
61482.0,2019-04-17,5.2,13.1,172.0,84.0,5.0
61512.0,2019-04-17,5.2,13.1,172.0,84.0,6.0
61534.0,2019-04-17,5.2,13.1,172.0,84.0,6.0
61479.0,2019-04-17,5.2,13.1,172.0,84.0,7.0
61535.0,2019-04-17,5.2,13.1,172.0,84.0,7.0
61434.0,2019-04-17,5.2,13.1,172.0,84.0,8.0
61466.0,2019-04-17,5.2,13.1,172.0,84.0,8.0
61533.0,2019-04-17,5.2,13.1,172.0,84.0,8.0
61417.0,2019-04-17,5.2,13.1,172.0,84.0,9.0
61532.0,2019-04-17,5.2,13.1,172.0,84.0,13.0
61491.0,2019-04-24,6.4,13.3,172.0,84.0,1.0
61502.0,2019-04-24,6.4,13.3,172.0,84.0,1.0
61534.0,2019-04-24,6.4,13.3,172.0,84.0,1.0
61535.0,2019-04-24,6.4,13.3,172.0,84.0,1.0
61387.0,2019-04-24,6.4,13.3,172.0,84.0,2.0
61388.0,2019-04-24,6.4,13.3,172.0,84.0,2.0
61395.0,2019-04-24,6.4,13.3,172.0,84.0,2.0
61417.0,2019-04-24,6.4,13.3,172.0,84.0,2.0
61432.0,2019-04-24,6.4,13.3,172.0,84.0,2.0
61447.0,2019-04-24,6.4,13.3,172.0,84.0,2.0
61456.0,2019-04-24,6.4,13.3,172.0,84.0,2.0
61466.0,2019-04-24,6.4,13.3,172.0,84.0,2.0
61467.0,2019-04-24,6.4,13.3,172.0,84.0,2.0
61513.0,2019-04-24,6.4,13.3,172.0,84.0,2.0
61515.0,2019-04-24,6.4,13.3,172.0,84.0,2.0
61532.0,2019-04-24,6.4,13.3,172.0,84.0,2.0
61533.0,2019-04-24,6.4,13.3,172.0,84.0,2.0
61407.0,2019-04-24,6.4,13.3,172.0,84.0,4.0
61387.0,2019-04-30,0.0,15.5,172.0,84.0,1.0
61432.0,2019-04-30,0.0,15.5,172.0,84.0,1.0
61442.0,2019-04-30,0.0,15.5,172.0,84.0,1.0
61521.0,2019-04-30,0.0,15.5,172.0,84.0,1.0
61417.0,2019-04-30,0.0,15.5,172.0,84.0,2.0
61435.0,2019-04-30,0.0,15.5,172.0,84.0,2.0
61467.0,2019-04-30,0.0,15.5,172.0,84.0,2.0
61468.0,2019-04-30,0.0,15.5,172.0,84.0,2.0
61516.0,2019-04-30,0.0,15.5,172.0,84.0,2.0
61519.0,2019-04-30,0.0,15.5,172.0,84.0,2.0
61520.0,2019-04-30,0.0,15.5,172.0,84.0,2.0
61533.0,2019-04-30,0.0,15.5,172.0,84.0,2.0
61469.0,2019-04-30,0.0,15.5,172.0,84.0,3.0
61438.0,2019-04-30,0.0,15.5,172.0,84.0,4.0
61423.0,2019-05-22,0.0,17.4,230.0,96.0,1.0
61456.0,2019-05-22,0.0,17.4,230.0,96.0,1.0
61488.0,2019-05-22,0.0,17.4,230.0,96.0,1.0
61491.0,2019-05-22,0.0,17.4,230.0,96.0,1.0
61498.0,2019-05-22,0.0,17.4,230.0,96.0,1.0
61519.0,2019-05-22,0.0,17.4,230.0,96.0,1.0
61608.0,2019-05-22,0.0,17.4,230.0,96.0,1.0
61630.0,2019-05-22,0.0,17.4,230.0,96.0,1.0
61390.0,2019-05-22,0.0,17.4,230.0,96.0,2.0
61418.0,2019-05-22,0.0,17.4,230.0,96.0,2.0
61420.0,2019-05-22,0.0,17.4,230.0,96.0,2.0
61433.0,2019-05-22,0.0,17.4,230.0,96.0,2.0
61439.0,2019-05-22,0.0,17.4,230.0,96.0,2.0
61450.0,2019-05-22,0.0,17.4,230.0,96.0,2.0
61482.0,2019-05-22,0.0,17.4,230.0,96.0,2.0
61496.0,2019-05-22,0.0,17.4,230.0,96.0,2.0
61512.0,2019-05-22,0.0,17.4,230.0,96.0,2.0
61581.0,2019-05-22,0.0,17.4,230.0,96.0,2.0
61584.0,2019-05-22,0.0,17.4,230.0,96.0,2.0
61587.0,2019-05-22,0.0,17.4,230.0,96.0,2.0
61590.0,2019-05-22,0.0,17.4,230.0,96.0,2.0
61607.0,2019-05-22,0.0,17.4,230.0,96.0,2.0
61407.0,2019-05-22,0.0,17.4,230.0,96.0,3.0
61448.0,2019-05-22,0.0,17.4,230.0,96.0,3.0
61457.0,2019-05-22,0.0,17.4,230.0,96.0,3.0
61459.0,2019-05-22,0.0,17.4,230.0,96.0,3.0
61492.0,2019-05-22,0.0,17.4,230.0,96.0,3.0
61606.0,2019-05-22,0.0,17.4,230.0,96.0,3.0
61631.0,2019-05-22,0.0,17.4,230.0,96.0,3.0
61421.0,2019-05-22,0.0,17.4,230.0,96.0,4.0
61451.0,2019-05-22,0.0,17.4,230.0,96.0,4.0
61460.0,2019-05-22,0.0,17.4,230.0,96.0,4.0
61583.0,2019-05-22,0.0,17.4,230.0,96.0,4.0
61588.0,2019-05-22,0.0,17.4,230.0,96.0,4.0
61589.0,2019-05-22,0.0,17.4,230.0,96.0,4.0
61419.0,2019-05-22,0.0,17.4,230.0,96.0,5.0
61483.0,2019-05-22,0.0,17.4,230.0,96.0,5.0
61422.0,2019-05-22,0.0,17.4,230.0,96.0,6.0
61437.0,2019-05-22,0.0,17.4,230.0,96.0,6.0
61438.0,2019-05-22,0.0,17.4,230.0,96.0,6.0
61458.0,2019-05-22,0.0,17.4,230.0,96.0,6.0
61468.0,2019-05-22,0.0,17.4,230.0,96.0,6.0
61387.0,2019-05-22,0.0,17.4,230.0,96.0,7.0
61449.0,2019-05-22,0.0,17.4,230.0,96.0,7.0
61513.0,2019-05-22,0.0,17.4,230.0,96.0,7.0
61515.0,2019-05-22,0.0,17.4,230.0,96.0,8.0
61417.0,2019-05-22,0.0,17.4,230.0,96.0,9.0
61436.0,2019-05-22,0.0,17.4,230.0,96.0,12.0
61516.0,2019-05-22,0.0,17.4,230.0,96.0,12.0
61434.0,2019-05-22,0.0,17.4,230.0,96.0,13.0
61532.0,2019-05-22,0.0,17.4,230.0,96.0,14.0
61388.0,2019-05-22,0.0,17.4,230.0,96.0,15.0
61435.0,2019-05-22,0.0,17.4,230.0,96.0,15.0
61466.0,2019-05-22,0.0,17.4,230.0,96.0,15.0
61467.0,2019-05-22,0.0,17.4,230.0,96.0,15.0
61469.0,2019-05-22,0.0,17.4,230.0,96.0,16.0
61535.0,2019-05-22,0.0,17.4,230.0,96.0,18.0
61533.0,2019-05-22,0.0,17.4,230.0,96.0,25.0
61514.0,2019-05-22,0.0,17.4,230.0,96.0,27.0
61448.0,2019-05-24,0.0,16.7,230.0,96.0,1.0
61451.0,2019-05-24,0.0,16.7,230.0,96.0,1.0
61456.0,2019-05-24,0.0,16.7,230.0,96.0,1.0
61457.0,2019-05-24,0.0,16.7,230.0,96.0,1.0
61479.0,2019-05-24,0.0,16.7,230.0,96.0,1.0
61488.0,2019-05-24,0.0,16.7,230.0,96.0,1.0
61491.0,2019-05-24,0.0,16.7,230.0,96.0,1.0
61492.0,2019-05-24,0.0,16.7,230.0,96.0,1.0
61503.0,2019-05-24,0.0,16.7,230.0,96.0,1.0
61534.0,2019-05-24,0.0,16.7,230.0,96.0,1.0
61387.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61389.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61396.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61405.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61421.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61432.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61437.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61438.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61449.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61450.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61459.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61460.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61466.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61467.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61493.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61512.0,2019-05-24,0.0,16.7,230.0,96.0,2.0
61533.0,2019-05-24,0.0,16.7,230.0,96.0,3.0
61407.0,2019-05-24,0.0,16.7,230.0,96.0,4.0
61419.0,2019-05-24,0.0,16.7,230.0,96.0,4.0
61468.0,2019-05-24,0.0,16.7,230.0,96.0,4.0
61515.0,2019-05-24,0.0,16.7,230.0,96.0,4.0
61388.0,2019-05-24,0.0,16.7,230.0,96.0,6.0
61447.0,2019-06-06,3.4,14.7,144.0,85.0,1.0
61450.0,2019-06-06,3.4,14.7,144.0,85.0,1.0
61494.0,2019-06-06,3.4,14.7,144.0,85.0,1.0
61502.0,2019-06-06,3.4,14.7,144.0,85.0,1.0
61504.0,2019-06-06,3.4,14.7,144.0,85.0,1.0
61528.0,2019-06-06,3.4,14.7,144.0,85.0,1.0
61396.0,2019-06-06,3.4,14.7,144.0,85.0,2.0
61399.0,2019-06-06,3.4,14.7,144.0,85.0,2.0
61432.0,2019-06-06,3.4,14.7,144.0,85.0,2.0
61438.0,2019-06-06,3.4,14.7,144.0,85.0,2.0
61456.0,2019-06-06,3.4,14.7,144.0,85.0,2.0
61465.0,2019-06-06,3.4,14.7,144.0,85.0,2.0
61479.0,2019-06-06,3.4,14.7,144.0,85.0,2.0
61490.0,2019-06-06,3.4,14.7,144.0,85.0,2.0
61512.0,2019-06-06,3.4,14.7,144.0,85.0,2.0
61437.0,2019-06-06,3.4,14.7,144.0,85.0,3.0
61458.0,2019-06-06,3.4,14.7,144.0,85.0,3.0
61459.0,2019-06-06,3.4,14.7,144.0,85.0,3.0
61488.0,2019-06-06,3.4,14.7,144.0,85.0,3.0
61406.0,2019-06-06,3.4,14.7,144.0,85.0,4.0
61417.0,2019-06-06,3.4,14.7,144.0,85.0,4.0
61433.0,2019-06-06,3.4,14.7,144.0,85.0,4.0
61449.0,2019-06-06,3.4,14.7,144.0,85.0,4.0
61483.0,2019-06-06,3.4,14.7,144.0,85.0,4.0
61514.0,2019-06-06,3.4,14.7,144.0,85.0,4.0
61534.0,2019-06-06,3.4,14.7,144.0,85.0,5.0
61436.0,2019-06-06,3.4,14.7,144.0,85.0,6.0
61457.0,2019-06-06,3.4,14.7,144.0,85.0,6.0
61513.0,2019-06-06,3.4,14.7,144.0,85.0,7.0
61407.0,2019-06-06,3.4,14.7,144.0,85.0,8.0
61434.0,2019-06-06,3.4,14.7,144.0,85.0,8.0
61388.0,2019-06-06,3.4,14.7,144.0,85.0,10.0
61419.0,2019-06-06,3.4,14.7,144.0,85.0,10.0
61435.0,2019-06-06,3.4,14.7,144.0,85.0,11.0
61468.0,2019-06-06,3.4,14.7,144.0,85.0,11.0
61533.0,2019-06-06,3.4,14.7,144.0,85.0,11.0
61466.0,2019-06-06,3.4,14.7,144.0,85.0,12.0
61532.0,2019-06-06,3.4,14.7,144.0,85.0,12.0
61535.0,2019-06-06,3.4,14.7,144.0,85.0,12.0
61467.0,2019-06-06,3.4,14.7,144.0,85.0,14.0
61387.0,2019-06-06,3.4,14.7,144.0,85.0,16.0
61407.0,2019-06-11,0.0,16.0,144.0,85.0,1.0
61447.0,2019-06-11,0.0,16.0,144.0,85.0,1.0
61449.0,2019-06-11,0.0,16.0,144.0,85.0,1.0
61456.0,2019-06-11,0.0,16.0,144.0,85.0,1.0
61459.0,2019-06-11,0.0,16.0,144.0,85.0,1.0
61479.0,2019-06-11,0.0,16.0,144.0,85.0,1.0
61488.0,2019-06-11,0.0,16.0,144.0,85.0,1.0
61490.0,2019-06-11,0.0,16.0,144.0,85.0,1.0
61491.0,2019-06-11,0.0,16.0,144.0,85.0,1.0
61388.0,2019-06-11,0.0,16.0,144.0,85.0,2.0
61396.0,2019-06-11,0.0,16.0,144.0,85.0,2.0
61405.0,2019-06-11,0.0,16.0,144.0,85.0,2.0
61419.0,2019-06-11,0.0,16.0,144.0,85.0,2.0
61420.0,2019-06-11,0.0,16.0,144.0,85.0,2.0
61432.0,2019-06-11,0.0,16.0,144.0,85.0,2.0
61439.0,2019-06-11,0.0,16.0,144.0,85.0,2.0
61466.0,2019-06-11,0.0,16.0,144.0,85.0,2.0
61468.0,2019-06-11,0.0,16.0,144.0,85.0,2.0
61502.0,2019-06-11,0.0,16.0,144.0,85.0,2.0
61514.0,2019-06-11,0.0,16.0,144.0,85.0,2.0
61533.0,2019-06-11,0.0,16.0,144.0,85.0,3.0
61535.0,2019-06-11,0.0,16.0,144.0,85.0,3.0
61387.0,2019-06-11,0.0,16.0,144.0,85.0,4.0
61434.0,2019-06-11,0.0,16.0,144.0,85.0,4.0
61467.0,2019-06-11,0.0,16.0,144.0,85.0,4.0
61417.0,2019-06-11,0.0,16.0,144.0,85.0,5.0
61532.0,2019-06-11,0.0,16.0,144.0,85.0,5.0
61528.0,2019-06-11,0.0,16.0,144.0,85.0,6.0
61513.0,2019-06-11,0.0,16.0,144.0,85.0,8.0
61425.0,2019-06-12,0.0,15.5,144.0,85.0,1.0
61451.0,2019-06-12,0.0,15.5,144.0,85.0,1.0
61460.0,2019-06-12,0.0,15.5,144.0,85.0,1.0
61461.0,2019-06-12,0.0,15.5,144.0,85.0,1.0
61462.0,2019-06-12,0.0,15.5,144.0,85.0,1.0
61478.0,2019-06-12,0.0,15.5,144.0,85.0,1.0
61489.0,2019-06-12,0.0,15.5,144.0,85.0,1.0
61494.0,2019-06-12,0.0,15.5,144.0,85.0,1.0
61497.0,2019-06-12,0.0,15.5,144.0,85.0,1.0
61505.0,2019-06-12,0.0,15.5,144.0,85.0,1.0
61394.0,2019-06-12,0.0,15.5,144.0,85.0,2.0
61400.0,2019-06-12,0.0,15.5,144.0,85.0,2.0
61404.0,2019-06-12,0.0,15.5,144.0,85.0,2.0
61431.0,2019-06-12,0.0,15.5,144.0,85.0,2.0
61433.0,2019-06-12,0.0,15.5,144.0,85.0,2.0
61438.0,2019-06-12,0.0,15.5,144.0,85.0,2.0
61490.0,2019-06-12,0.0,15.5,144.0,85.0,2.0
61491.0,2019-06-12,0.0,15.5,144.0,85.0,2.0
61500.0,2019-06-12,0.0,15.5,144.0,85.0,2.0
61501.0,2019-06-12,0.0,15.5,144.0,85.0,2.0
61503.0,2019-06-12,0.0,15.5,144.0,85.0,2.0
61512.0,2019-06-12,0.0,15.5,144.0,85.0,2.0
61439.0,2019-06-12,0.0,15.5,144.0,85.0,3.0
61447.0,2019-06-12,0.0,15.5,144.0,85.0,3.0
61449.0,2019-06-12,0.0,15.5,144.0,85.0,3.0
61456.0,2019-06-12,0.0,15.5,144.0,85.0,3.0
61458.0,2019-06-12,0.0,15.5,144.0,85.0,3.0
61466.0,2019-06-12,0.0,15.5,144.0,85.0,3.0
61479.0,2019-06-12,0.0,15.5,144.0,85.0,3.0
61392.0,2019-06-12,0.0,15.5,144.0,85.0,4.0
61396.0,2019-06-12,0.0,15.5,144.0,85.0,4.0
61407.0,2019-06-12,0.0,15.5,144.0,85.0,4.0
61420.0,2019-06-12,0.0,15.5,144.0,85.0,4.0
61432.0,2019-06-12,0.0,15.5,144.0,85.0,4.0
61437.0,2019-06-12,0.0,15.5,144.0,85.0,4.0
61459.0,2019-06-12,0.0,15.5,144.0,85.0,4.0
61464.0,2019-06-12,0.0,15.5,144.0,85.0,4.0
61483.0,2019-06-12,0.0,15.5,144.0,85.0,4.0
61406.0,2019-06-12,0.0,15.5,144.0,85.0,5.0
61440.0,2019-06-12,0.0,15.5,144.0,85.0,5.0
61511.0,2019-06-12,0.0,15.5,144.0,85.0,6.0
61533.0,2019-06-12,0.0,15.5,144.0,85.0,6.0
61422.0,2019-06-12,0.0,15.5,144.0,85.0,7.0
61388.0,2019-06-12,0.0,15.5,144.0,85.0,8.0
61419.0,2019-06-12,0.0,15.5,144.0,85.0,8.0
61417.0,2019-06-12,0.0,15.5,144.0,85.0,9.0
61434.0,2019-06-12,0.0,15.5,144.0,85.0,10.0
61435.0,2019-06-12,0.0,15.5,144.0,85.0,10.0
61465.0,2019-06-12,0.0,15.5,144.0,85.0,10.0
61387.0,2019-06-12,0.0,15.5,144.0,85.0,11.0
61515.0,2019-06-12,0.0,15.5,144.0,85.0,11.0
61436.0,2019-06-12,0.0,15.5,144.0,85.0,14.0
61513.0,2019-06-12,0.0,15.5,144.0,85.0,14.0
61535.0,2019-06-12,0.0,15.5,144.0,85.0,15.0
61514.0,2019-06-12,0.0,15.5,144.0,85.0,16.0
61467.0,2019-06-12,0.0,15.5,144.0,85.0,18.0
61468.0,2019-06-12,0.0,15.5,144.0,85.0,22.0
61532.0,2019-06-12,0.0,15.5,144.0,85.0,23.0
61437.0,2019-06-18,1.4,17.3,144.0,85.0,1.0
61447.0,2019-06-18,1.4,17.3,144.0,85.0,1.0
61449.0,2019-06-18,1.4,17.3,144.0,85.0,1.0
61450.0,2019-06-18,1.4,17.3,144.0,85.0,1.0
61456.0,2019-06-18,1.4,17.3,144.0,85.0,1.0
61490.0,2019-06-18,1.4,17.3,144.0,85.0,1.0
61504.0,2019-06-18,1.4,17.3,144.0,85.0,1.0
61513.0,2019-06-18,1.4,17.3,144.0,85.0,1.0
61534.0,2019-06-18,1.4,17.3,144.0,85.0,1.0
61387.0,2019-06-18,1.4,17.3,144.0,85.0,2.0
61398.0,2019-06-18,1.4,17.3,144.0,85.0,2.0
61406.0,2019-06-18,1.4,17.3,144.0,85.0,2.0
61434.0,2019-06-18,1.4,17.3,144.0,85.0,2.0
61440.0,2019-06-18,1.4,17.3,144.0,85.0,2.0
61458.0,2019-06-18,1.4,17.3,144.0,85.0,2.0
61468.0,2019-06-18,1.4,17.3,144.0,85.0,2.0
61470.0,2019-06-18,1.4,17.3,144.0,85.0,2.0
61491.0,2019-06-18,1.4,17.3,144.0,85.0,2.0
61483.0,2019-06-18,1.4,17.3,144.0,85.0,3.0
61520.0,2019-06-18,1.4,17.3,144.0,85.0,3.0
61533.0,2019-06-18,1.4,17.3,144.0,85.0,3.0
61417.0,2019-06-18,1.4,17.3,144.0,85.0,4.0
61419.0,2019-06-18,1.4,17.3,144.0,85.0,4.0
61435.0,2019-06-18,1.4,17.3,144.0,85.0,4.0
61469.0,2019-06-18,1.4,17.3,144.0,85.0,4.0
61514.0,2019-06-18,1.4,17.3,144.0,85.0,4.0
61516.0,2019-06-18,1.4,17.3,144.0,85.0,4.0
61535.0,2019-06-18,1.4,17.3,144.0,85.0,5.0
61436.0,2019-06-18,1.4,17.3,144.0,85.0,6.0
61467.0,2019-06-18,1.4,17.3,144.0,85.0,6.0
61532.0,2019-06-18,1.4,17.3,144.0,85.0,6.0
61388.0,2019-06-18,1.4,17.3,144.0,85.0,8.0
61404.0,2019-06-19,0.6,18.1,144.0,85.0,1.0
61437.0,2019-06-19,0.6,18.1,144.0,85.0,1.0
61477.0,2019-06-19,0.6,18.1,144.0,85.0,1.0
61478.0,2019-06-19,0.6,18.1,144.0,85.0,1.0
61483.0,2019-06-19,0.6,18.1,144.0,85.0,1.0
61488.0,2019-06-19,0.6,18.1,144.0,85.0,1.0
61502.0,2019-06-19,0.6,18.1,144.0,85.0,1.0
61528.0,2019-06-19,0.6,18.1,144.0,85.0,1.0
61535.0,2019-06-19,0.6,18.1,144.0,85.0,1.0
61387.0,2019-06-19,0.6,18.1,144.0,85.0,2.0
61405.0,2019-06-19,0.6,18.1,144.0,85.0,2.0
61419.0,2019-06-19,0.6,18.1,144.0,85.0,2.0
61438.0,2019-06-19,0.6,18.1,144.0,85.0,2.0
61447.0,2019-06-19,0.6,18.1,144.0,85.0,2.0
61465.0,2019-06-19,0.6,18.1,144.0,85.0,2.0
61466.0,2019-06-19,0.6,18.1,144.0,85.0,2.0
61500.0,2019-06-19,0.6,18.1,144.0,85.0,2.0
61515.0,2019-06-19,0.6,18.1,144.0,85.0,2.0
61516.0,2019-06-19,0.6,18.1,144.0,85.0,2.0
61527.0,2019-06-19,0.6,18.1,144.0,85.0,2.0
61530.0,2019-06-19,0.6,18.1,144.0,85.0,2.0
61562.0,2019-06-19,0.6,18.1,144.0,85.0,2.0
61431.0,2019-06-19,0.6,18.1,144.0,85.0,3.0
61534.0,2019-06-19,0.6,18.1,144.0,85.0,3.0
61394.0,2019-06-19,0.6,18.1,144.0,85.0,4.0
61396.0,2019-06-19,0.6,18.1,144.0,85.0,4.0
61435.0,2019-06-19,0.6,18.1,144.0,85.0,4.0
61436.0,2019-06-19,0.6,18.1,144.0,85.0,4.0
61464.0,2019-06-19,0.6,18.1,144.0,85.0,4.0
61511.0,2019-06-19,0.6,18.1,144.0,85.0,4.0
61513.0,2019-06-19,0.6,18.1,144.0,85.0,4.0
61529.0,2019-06-19,0.6,18.1,144.0,85.0,4.0
61532.0,2019-06-19,0.6,18.1,144.0,85.0,4.0
61406.0,2019-06-19,0.6,18.1,144.0,85.0,6.0
61433.0,2019-06-19,0.6,18.1,144.0,85.0,6.0
61434.0,2019-06-19,0.6,18.1,144.0,85.0,6.0
61439.0,2019-06-19,0.6,18.1,144.0,85.0,6.0
61469.0,2019-06-19,0.6,18.1,144.0,85.0,7.0
61467.0,2019-06-19,0.6,18.1,144.0,85.0,8.0
61468.0,2019-06-19,0.6,18.1,144.0,85.0,8.0
61533.0,2019-06-19,0.6,18.1,144.0,85.0,11.0
61514.0,2019-06-19,0.6,18.1,144.0,85.0,14.0
61450.0,2019-06-21,0.0,17.3,144.0,85.0,1.0
61458.0,2019-06-21,0.0,17.3,144.0,85.0,1.0
61491.0,2019-06-21,0.0,17.3,144.0,85.0,1.0
61532.0,2019-06-21,0.0,17.3,144.0,85.0,1.0
61387.0,2019-06-21,0.0,17.3,144.0,85.0,2.0
61406.0,2019-06-21,0.0,17.3,144.0,85.0,2.0
61432.0,2019-06-21,0.0,17.3,144.0,85.0,2.0
61434.0,2019-06-21,0.0,17.3,144.0,85.0,2.0
61435.0,2019-06-21,0.0,17.3,144.0,85.0,2.0
61436.0,2019-06-21,0.0,17.3,144.0,85.0,4.0
61468.0,2019-06-21,0.0,17.3,144.0,85.0,4.0
61515.0,2019-06-21,0.0,17.3,144.0,85.0,4.0
61513.0,2019-06-21,0.0,17.3,144.0,85.0,5.0
61533.0,2019-06-21,0.0,17.3,144.0,85.0,5.0
61467.0,2019-06-21,0.0,17.3,144.0,85.0,6.0
61483.0,2019-06-24,1.2,17.9,144.0,85.0,1.0
61490.0,2019-06-24,1.2,17.9,144.0,85.0,1.0
61514.0,2019-06-24,1.2,17.9,144.0,85.0,1.0
61533.0,2019-06-24,1.2,17.9,144.0,85.0,1.0
61387.0,2019-06-24,1.2,17.9,144.0,85.0,2.0
61419.0,2019-06-24,1.2,17.9,144.0,85.0,2.0
61421.0,2019-06-24,1.2,17.9,144.0,85.0,2.0
61438.0,2019-06-24,1.2,17.9,144.0,85.0,2.0
61440.0,2019-06-24,1.2,17.9,144.0,85.0,2.0
61467.0,2019-06-24,1.2,17.9,144.0,85.0,2.0
61468.0,2019-06-24,1.2,17.9,144.0,85.0,2.0
61470.0,2019-06-24,1.2,17.9,144.0,85.0,2.0
61513.0,2019-06-24,1.2,17.9,144.0,85.0,2.0
61516.0,2019-06-24,1.2,17.9,144.0,85.0,2.0
61532.0,2019-06-24,1.2,17.9,144.0,85.0,2.0
61515.0,2019-06-24,1.2,17.9,144.0,85.0,3.0
61535.0,2019-06-24,1.2,17.9,144.0,85.0,3.0
61466.0,2019-06-24,1.2,17.9,144.0,85.0,6.0
61418.0,2019-09-06,0.0,24.9,85.0,85.0,1.0
61491.0,2019-09-06,0.0,24.9,85.0,85.0,1.0
61401.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61405.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61419.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61424.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61430.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61433.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61439.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61443.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61459.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61465.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61470.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61482.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61483.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61492.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61506.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61534.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61562.0,2019-09-06,0.0,24.9,85.0,85.0,2.0
61390.0,2019-09-06,0.0,24.9,85.0,85.0,3.0
61449.0,2019-09-06,0.0,24.9,85.0,85.0,3.0
61458.0,2019-09-06,0.0,24.9,85.0,85.0,3.0
61387.0,2019-09-06,0.0,24.9,85.0,85.0,4.0
61434.0,2019-09-06,0.0,24.9,85.0,85.0,4.0
61515.0,2019-09-06,0.0,24.9,85.0,85.0,4.0
61421.0,2019-09-06,0.0,24.9,85.0,85.0,6.0
61435.0,2019-09-06,0.0,24.9,85.0,85.0,6.0
61468.0,2019-09-06,0.0,24.9,85.0,85.0,6.0
61513.0,2019-09-06,0.0,24.9,85.0,85.0,6.0
61466.0,2019-09-06,0.0,24.9,85.0,85.0,7.0
61532.0,2019-09-06,0.0,24.9,85.0,85.0,7.0
61437.0,2019-09-06,0.0,24.9,85.0,85.0,8.0
61535.0,2019-09-06,0.0,24.9,85.0,85.0,8.0
61389.0,2019-09-06,0.0,24.9,85.0,85.0,10.0
61514.0,2019-09-06,0.0,24.9,85.0,85.0,10.0
61531.0,2019-09-06,0.0,24.9,85.0,85.0,11.0
61533.0,2019-09-06,0.0,24.9,85.0,85.0,11.0
61467.0,2019-09-06,0.0,24.9,85.0,85.0,12.0
61433.0,2019-09-11,0.0,20.4,85.0,85.0,1.0
61447.0,2019-09-11,0.0,20.4,85.0,85.0,1.0
61483.0,2019-09-11,0.0,20.4,85.0,85.0,1.0
61490.0,2019-09-11,0.0,20.4,85.0,85.0,1.0
61491.0,2019-09-11,0.0,20.4,85.0,85.0,1.0
61501.0,2019-09-11,0.0,20.4,85.0,85.0,1.0
61534.0,2019-09-11,0.0,20.4,85.0,85.0,1.0
61390.0,2019-09-11,0.0,20.4,85.0,85.0,2.0
61396.0,2019-09-11,0.0,20.4,85.0,85.0,2.0
61406.0,2019-09-11,0.0,20.4,85.0,85.0,2.0
61436.0,2019-09-11,0.0,20.4,85.0,85.0,2.0
61438.0,2019-09-11,0.0,20.4,85.0,85.0,2.0
61439.0,2019-09-11,0.0,20.4,85.0,85.0,2.0
61440.0,2019-09-11,0.0,20.4,85.0,85.0,2.0
61449.0,2019-09-11,0.0,20.4,85.0,85.0,2.0
61458.0,2019-09-11,0.0,20.4,85.0,85.0,2.0
61482.0,2019-09-11,0.0,20.4,85.0,85.0,2.0
61573.0,2019-09-11,0.0,20.4,85.0,85.0,3.0
61387.0,2019-09-11,0.0,20.4,85.0,85.0,4.0
61437.0,2019-09-11,0.0,20.4,85.0,85.0,4.0
61467.0,2019-09-11,0.0,20.4,85.0,85.0,4.0
61469.0,2019-09-11,0.0,20.4,85.0,85.0,4.0
